line_number,parent_asin,title,category_depth,category_path,categories_json
34270,B0B212S4M2,CALUOMATT Men's Linen Outfit 2 Piece Tracksuit Short Sleeve Shirt and Drawstring Waist Pants with Pockets,6,"Clothing, Shoes & Jewelry > Men > Clothing > Active > Sets > Active Tracksuits","[""Clothing, Shoes & Jewelry"", ""Men"", ""Clothing"", ""Active"", ""Sets"", ""Active Tracksuits""]"
34271,B08R1S138Z,Wedges for Women Slide Sandals with Cross Strap Soft Pu Leather Platform Wedge Sandals Women Beach Slide Shoes Indoor Outdoor,5,"Clothing, Shoes & Jewelry > Women > Shoes > Sandals > Slides","[""Clothing, Shoes & Jewelry"", ""Women"", ""Shoes"", ""Sandals"", ""Slides""]"
34272,B0BXLMW92V,TECREW Women's 2023 Summer Satin Short Sleeve Tie Waist Mini Dress Pleated Wedding Guest Dress,5,"Clothing, Shoes & Jewelry > Women > Clothing > Dresses > Cocktail","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Dresses"", ""Cocktail""]"
34273,B00CCYB8XK,Propet Women's Derby Boot,5,"Clothing, Shoes & Jewelry > Women > Shoes > Boots > Mid-Calf","[""Clothing, Shoes & Jewelry"", ""Women"", ""Shoes"", ""Boots"", ""Mid-Calf""]"
34274,B075B2VCMR,Funray Women's Button Up Maxi Dress Flowy Cocktail Dress Regular &,4,"Clothing, Shoes & Jewelry > Women > Clothing > Dresses","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Dresses""]"
34275,B082W39YBW,Brisco Brands 90s Retro Hell Raising Wrestler Quote Hoodie Sweatshirt Women Men,6,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Hoodies","[""Clothing, Shoes & Jewelry"", ""Novelty & More"", ""Clothing"", ""Novelty"", ""Women"", ""Hoodies""]"
34276,B07CK3P25G,"Dazzlingrock Collection 0.20 Carat (ctw) Blue, White, Yellow Round Diamond Micro Pave Setting Kite Shape Stud Earrings 1/4 CT",4,"Clothing, Shoes & Jewelry > Men > Jewelry > Earrings","[""Clothing, Shoes & Jewelry"", ""Men"", ""Jewelry"", ""Earrings""]"
34277,B07B4QQNCB,Daily Ritual Women's Jersey Short-Sleeve Bateau Neck T-Shirt Dress,5,"Clothing, Shoes & Jewelry > Women > Clothing > Dresses > Casual","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Dresses"", ""Casual""]"
34278,B0C4L9CPLB,Rocayi Heart Dangle Drop Earrings for Women 925 Sterling Silver Infinity Leverback Earrings Birthstone Earrings Jewelry Gifts for Women Wife Girlfriend Mother Daughter Her,5,"Clothing, Shoes & Jewelry > Women > Jewelry > Earrings > Drop & Dangle","[""Clothing, Shoes & Jewelry"", ""Women"", ""Jewelry"", ""Earrings"", ""Drop & Dangle""]"
34279,B076MQTDK6,Grateful Thankful Blessed Shirt Thanksgiving Shirt,7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Shirts > T-Shirts","[""Clothing, Shoes & Jewelry"", ""Novelty & More"", ""Clothing"", ""Novelty"", ""Men"", ""Shirts"", ""T-Shirts""]"
34280,B01N9YGX8A,Amanda Paige Prime Sleepwear Printed Women Pajama Pants Mix & Match Sleepwear,6,"Clothing, Shoes & Jewelry > Women > Clothing > Lingerie, Sleep & Lounge > Sleep & Lounge > Bottoms","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Lingerie, Sleep & Lounge"", ""Sleep & Lounge"", ""Bottoms""]"
34281,B017I6L29G,Allegra K Women's Striped Baseball Tee V Neck T-Shirts Long Raglan Sleeve Top Medium Fuchsia,5,"Clothing, Shoes & Jewelry > Women > Clothing > Tops, Tees & Blouses > T-Shirts","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""T-Shirts""]"
34282,B07S17CJLF,Toddler Snow Boots Boys & Girls Lightweight Waterproof Cold Weather Winter Outdoor Boots (Toddler/Little Kid),5,"Clothing, Shoes & Jewelry > Boot Shop > Boys > Outdoor & Work > Snow & Cold Weather","[""Clothing, Shoes & Jewelry"", ""Boot Shop"", ""Boys"", ""Outdoor & Work"", ""Snow & Cold Weather""]"
34283,B07KX9JZY3,adidas Men's Nemeziz 19.2 Firm Ground Boots Soccer Shoe,6,"Clothing, Shoes & Jewelry > Men > Shoes > Athletic > Team Sports > Soccer","[""Clothing, Shoes & Jewelry"", ""Men"", ""Shoes"", ""Athletic"", ""Team Sports"", ""Soccer""]"
34284,B07JLHN7SX,Southwest Sandstone Medium Shoulder Tote Bag,4,"Clothing, Shoes & Jewelry > Women > Handbags & Wallets > Totes","[""Clothing, Shoes & Jewelry"", ""Women"", ""Handbags & Wallets"", ""Totes""]"
34285,B086YKWRK6,BRUBOBO Womens Mom Life Printed T Shirts Casual Summer Short Sleeve Cute Skull Graphic Tops Tees,5,"Clothing, Shoes & Jewelry > Women > Clothing > Tops, Tees & Blouses > T-Shirts","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""T-Shirts""]"
34286,B01LW5PJOZ,OnGossamer Women's Intimate Apparel Next to Nothing Mesh Low-Rise Bikini Panty,2,"Clothing, Shoes & Jewelry > Westlake","[""Clothing, Shoes & Jewelry"", ""Westlake""]"
34287,B00280M5YY,"Warner's Women's Shaping Made Simple Freedom Back With Lift Bra #2019,Sand,36C",2,"Clothing, Shoes & Jewelry > Clearance","[""Clothing, Shoes & Jewelry"", ""Clearance""]"
34288,B07XMPQ2LN,"Sticky Bras for Women, Invisible Lift Up Bra Stick on Bra Silicone Push up Sticky Bra Stickers Breast Lift Petals Nude",7,"Clothing, Shoes & Jewelry > Women > Clothing > Lingerie, Sleep & Lounge > Lingerie > Bras > Adhesive Bras","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Lingerie, Sleep & Lounge"", ""Lingerie"", ""Bras"", ""Adhesive Bras""]"
34289,B00LUOPBLI,Crocs womens Stretch Sole Flat W,4,"Clothing, Shoes & Jewelry > Women > Shoes > Flats","[""Clothing, Shoes & Jewelry"", ""Women"", ""Shoes"", ""Flats""]"
34290,B008ZAZXTU,Bonnie Jean Little Girls' Stretch Velvet Bodice To Organza Drop Waist Dress,5,"Clothing, Shoes & Jewelry > Girls > Clothing > Skirts & Skorts > Skirts","[""Clothing, Shoes & Jewelry"", ""Girls"", ""Clothing"", ""Skirts & Skorts"", ""Skirts""]"
34291,B08K35PVYT,Arshiner Boys Girls Long Sleeve Shirt 3 Pack Raglan Shirt Baseball Tee T-Shirt,5,"Clothing, Shoes & Jewelry > Girls > Clothing > Tops, Tees & Blouses > Tees","[""Clothing, Shoes & Jewelry"", ""Girls"", ""Clothing"", ""Tops, Tees & Blouses"", ""Tees""]"
34292,B001LNN228,FitFlop Women's Electra Sandal,5,"Clothing, Shoes & Jewelry > Women > Shoes > Sandals > Flip-Flops","[""Clothing, Shoes & Jewelry"", ""Women"", ""Shoes"", ""Sandals"", ""Flip-Flops""]"
34293,B08GHL7N3W,Ambcol Women Tie Dye Pajama Sets Long Sleeve Tops and Pants PJ Sets Joggers Loungewear Sleepwear Nightwear Green X-Large,6,"Clothing, Shoes & Jewelry > Women > Clothing > Lingerie, Sleep & Lounge > Sleep & Lounge > Sets","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Lingerie, Sleep & Lounge"", ""Sleep & Lounge"", ""Sets""]"
34294,B00S5MBT6Y,Fifth Parallel Threads FPT Womens Basic Short Sleeve Scoopneck Crop Top Oatmeal S,3,"Clothing, Shoes & Jewelry > Women > Clothing","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing""]"
34295,B01H54V2EQ,"KAVU Rope Sling Outdoor Backpack, Everglade, One Size",5,"Clothing, Shoes & Jewelry > Women > Accessories > Wallets, Card Cases & Money Organizers > Coin Purses & Pouches","[""Clothing, Shoes & Jewelry"", ""Women"", ""Accessories"", ""Wallets, Card Cases & Money Organizers"", ""Coin Purses & Pouches""]"
34296,B08WSZBPC8,Desigual Women's Knit T-Shirt Sleeveless,5,"Clothing, Shoes & Jewelry > Women > Clothing > Tops, Tees & Blouses > T-Shirts","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""T-Shirts""]"
34297,B0951HSD8S,Wrangler Riggs Workwear Men's Lightweight Flannel Work Shirt,6,"Clothing, Shoes & Jewelry > Men > Uniforms, Work & Safety > Clothing > Work Utility & Safety > Tops","[""Clothing, Shoes & Jewelry"", ""Men"", ""Uniforms, Work & Safety"", ""Clothing"", ""Work Utility & Safety"", ""Tops""]"
34298,B005PK071W,Women's Geneva TWO White and Purple/Lavender Platinum Silicone Rubber Jelly with CZ Crystal Rhinestones Face Bling Bezel,4,"Clothing, Shoes & Jewelry > Women > Watches > Wrist Watches","[""Clothing, Shoes & Jewelry"", ""Women"", ""Watches"", ""Wrist Watches""]"
34299,B07GWR68GB,SOCIALA Capri Leggings Women's Cropped Workout Leggings Spandex Yoga Pants,5,"Clothing, Shoes & Jewelry > Women > Clothing > Active > Leggings","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Active"", ""Leggings""]"
34300,B01J9EN0SG,Lucchese Women's Handmade Vanessa Cowgirl Boot Round Toe Tan 9.5 M US,5,"Clothing, Shoes & Jewelry > Women > Shoes > Boots > Mid-Calf","[""Clothing, Shoes & Jewelry"", ""Women"", ""Shoes"", ""Boots"", ""Mid-Calf""]"
34301,B07N4G7MBB,ALEADER Unisex Barefoot Beach Water Shoes Quick Drying Summer Outdoor Aqua Socks for Pool Swim Surf Yoga Exercise,5,"Clothing, Shoes & Jewelry > Women > Shoes > Athletic > Water Shoes","[""Clothing, Shoes & Jewelry"", ""Women"", ""Shoes"", ""Athletic"", ""Water Shoes""]"
34302,B0039UTOSW,Osiris Men's Troma Icon Skate Shoe,5,"Clothing, Shoes & Jewelry > Men > Shoes > Athletic > Skateboarding","[""Clothing, Shoes & Jewelry"", ""Men"", ""Shoes"", ""Athletic"", ""Skateboarding""]"
34303,B01LNBTUNW,vogueearth Women'Russian Style Faux Fur Winter Warmer Hat,5,"Clothing, Shoes & Jewelry > Women > Accessories > Hats & Caps > Bucket Hats","[""Clothing, Shoes & Jewelry"", ""Women"", ""Accessories"", ""Hats & Caps"", ""Bucket Hats""]"
34304,B07G8FW435,Jurassic Park Stone Logo Youth Kids Boys T Shirt & Stickers,7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Shirts > T-Shirts","[""Clothing, Shoes & Jewelry"", ""Novelty & More"", ""Clothing"", ""Novelty"", ""Men"", ""Shirts"", ""T-Shirts""]"
34305,B003PBSX0A,VONZIPPER SMSFJCOM COMSAT BLK SATIN-SIN,5,"Clothing, Shoes & Jewelry > Men > Accessories > Sunglasses & Eyewear Accessories > Sunglasses","[""Clothing, Shoes & Jewelry"", ""Men"", ""Accessories"", ""Sunglasses & Eyewear Accessories"", ""Sunglasses""]"
34306,B07ZJGHHSN,Gym Rabbit Men's Bodybuilding Stringer Gym Singlets Weight-Training Racerback Tank Top,6,"Clothing, Shoes & Jewelry > Men > Clothing > Active > Active Shirts & Tees > Tank Tops","[""Clothing, Shoes & Jewelry"", ""Men"", ""Clothing"", ""Active"", ""Active Shirts & Tees"", ""Tank Tops""]"
34307,B00CXOFTKW,Skechers Flex Appeal Love Your Style Womens Lace Up Athletic Sneakers Black 9.5,4,"Clothing, Shoes & Jewelry > Women > Shoes > Fashion Sneakers","[""Clothing, Shoes & Jewelry"", ""Women"", ""Shoes"", ""Fashion Sneakers""]"
34308,B00F0R5OCW,ALTRA Men's Torin 1.5 Walking Shoe,3,"Clothing, Shoes & Jewelry > Men > Shoes","[""Clothing, Shoes & Jewelry"", ""Men"", ""Shoes""]"
34309,B08QZB4PJM,His Crazy Her Weirdo Heart Rings for Couples Always and Forever Matching Promise Rings Black Wedding Bands Sets for Him and Her Stainless Steel Comfort Fit,4,"Clothing, Shoes & Jewelry > Men > Jewelry > Rings","[""Clothing, Shoes & Jewelry"", ""Men"", ""Jewelry"", ""Rings""]"
34310,B00E7X9B6A,Freebird Women's Malbec,5,"Clothing, Shoes & Jewelry > Women > Shoes > Boots > Ankle & Bootie","[""Clothing, Shoes & Jewelry"", ""Women"", ""Shoes"", ""Boots"", ""Ankle & Bootie""]"
34311,B000Q7VFXS,Tommy Hilfiger Women's Becca Moccasin,4,"Clothing, Shoes & Jewelry > Women > Shoes > Loafers & Slip-Ons","[""Clothing, Shoes & Jewelry"", ""Women"", ""Shoes"", ""Loafers & Slip-Ons""]"
34312,B0BQ9ZZBKZ,"Angashion Womens Shorts, Summer Casual High Waisted Running Shorts Side Pockets Athletic Shorts with Liner for Workout Gym",5,"Clothing, Shoes & Jewelry > Women > Clothing > Active > Active Shorts","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Active"", ""Active Shorts""]"
34313,B00DQZ2SWO,GUESS Women's U0208L1 Dazzling Iconic Logo Rose Gold-Tone Watch,4,"Clothing, Shoes & Jewelry > Women > Watches > Wrist Watches","[""Clothing, Shoes & Jewelry"", ""Women"", ""Watches"", ""Wrist Watches""]"
34314,B095YHHLN8,Womens Summer Halter Tank Tops Sleeveless Shirts Casual Blouse Solid Cami Tops,5,"Clothing, Shoes & Jewelry > Women > Clothing > Tops, Tees & Blouses > Tanks & Camis","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Tanks & Camis""]"
34315,B01N1R5JK9,"Woman Within Women's Plus Size Drawstring Chambray Skirt - 22 W, Indigo Blue",4,"Clothing, Shoes & Jewelry > Women > Clothing > Skirts","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Skirts""]"
34316,B0725T3BNC,MISSUSO Candy stud double-sided ball colorful Stud Earrings,5,"Clothing, Shoes & Jewelry > Women > Jewelry > Earrings > Stud","[""Clothing, Shoes & Jewelry"", ""Women"", ""Jewelry"", ""Earrings"", ""Stud""]"
34317,B09JV3LNKW,English Factory Women's Elastic Detail Sleeveless Dress,5,"Clothing, Shoes & Jewelry > Women > Clothing > Dresses > Formal","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Dresses"", ""Formal""]"
34318,B00BTIXMF2,Castelli Palmares Due Knicker - Women's,6,"Clothing, Shoes & Jewelry > Women > Clothing > Active > Base Layers & Compression > Compression Pants & Tights","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Active"", ""Base Layers & Compression"", ""Compression Pants & Tights""]"
34319,B07QWDFG8C,"Chaps Women's Gold/Multi Stud Moon Trio Earrings, Multi, One Size",5,"Clothing, Shoes & Jewelry > Women > Jewelry > Earrings > Stud","[""Clothing, Shoes & Jewelry"", ""Women"", ""Jewelry"", ""Earrings"", ""Stud""]"
34320,B00PI7V5CC,Unionbay Young Men's Lewis Belted Cargo Short,5,"Clothing, Shoes & Jewelry > Men > Clothing > Shorts > Cargo","[""Clothing, Shoes & Jewelry"", ""Men"", ""Clothing"", ""Shorts"", ""Cargo""]"
34321,B01NAKXEGD,Tribal Women's Flatten It Pull-on Bermuda W/Side Cutouts,4,"Clothing, Shoes & Jewelry > Women > Clothing > Shorts","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Shorts""]"
34322,B014WDAB0O,"Next Level Unisex 3/4-Sleeve Raglan T-Shirt, Vintage Purple/HTHR Wht, X-Small",5,"Clothing, Shoes & Jewelry > Men > Clothing > Shirts > T-Shirts","[""Clothing, Shoes & Jewelry"", ""Men"", ""Clothing"", ""Shirts"", ""T-Shirts""]"
34323,B08GPGW8W8,qualidyne Women's Hooded Lightweight Packable Down Jacket Full-Zip Short Coat Puffer Jacket,5,"Clothing, Shoes & Jewelry > Women > Clothing > Coats, Jackets & Vests > Down Jackets & Parkas","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Coats, Jackets & Vests"", ""Down Jackets & Parkas""]"
34324,B0BM5JS5FW,Rulala Fancy Faux Fur Headband for Women Winter Earwarmer Earmuff with Elastic(Multicoloured),5,"Clothing, Shoes & Jewelry > Women > Accessories > Hats & Caps > Cold Weather Headbands","[""Clothing, Shoes & Jewelry"", ""Women"", ""Accessories"", ""Hats & Caps"", ""Cold Weather Headbands""]"
34325,B08WN7GRF4,Kensie Girl Sandals - Girls' Multi Strap Glitter Gladiator Sandals (Little Girl/Big Girl),4,"Clothing, Shoes & Jewelry > Girls > Shoes > Sandals","[""Clothing, Shoes & Jewelry"", ""Girls"", ""Shoes"", ""Sandals""]"
34326,B07YSFVFBC,ZANZEA Women's Long Sleeve O-Neck Irregular Hem Jumper Leopard Print Pullover Loose Long Dress Leopard XX-Large,4,"Clothing, Shoes & Jewelry > Women > Clothing > Fashion Hoodies & Sweatshirts","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Fashion Hoodies & Sweatshirts""]"
34327,B0BJZRFCKV,AIEYEZO Fashion Cat Eye Sunglasses for Women Small Frame Cateye Glasses Stylish Retro Cateye Shades,5,"Clothing, Shoes & Jewelry > Women > Accessories > Sunglasses & Eyewear Accessories > Sunglasses","[""Clothing, Shoes & Jewelry"", ""Women"", ""Accessories"", ""Sunglasses & Eyewear Accessories"", ""Sunglasses""]"
34328,B07Z949DGK,MISSEEU YOGA SOCKS for Woman Non-Slip Five Toes with Grips for Yoga Pilates Fitness 3 pks,5,"Clothing, Shoes & Jewelry > Women > Clothing > Active > Athletic Socks","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Active"", ""Athletic Socks""]"
34329,B0787PGGLK,"Crocs Women's Eve Graphic Sling W Ballet Flat, Multi Rose/Black, 8 M US",4,"Clothing, Shoes & Jewelry > Women > Shoes > Flats","[""Clothing, Shoes & Jewelry"", ""Women"", ""Shoes"", ""Flats""]"
34330,B00845HPQK,GlitZ JewelZ Pair of Flexible Silicone Plugs UV,6,"Clothing, Shoes & Jewelry > Women > Jewelry > Body Jewelry > Piercing Jewelry > Tunnels","[""Clothing, Shoes & Jewelry"", ""Women"", ""Jewelry"", ""Body Jewelry"", ""Piercing Jewelry"", ""Tunnels""]"
34331,B083BR2SJK,bridawn Men Women Quick Dry Barefoot Hiking Water Shoes for Swim Surf Exercise,5,"Clothing, Shoes & Jewelry > Women > Shoes > Athletic > Water Shoes","[""Clothing, Shoes & Jewelry"", ""Women"", ""Shoes"", ""Athletic"", ""Water Shoes""]"
34332,B00XUO0IGE,Nautica Men's Big-Tall Solid V-Neck Sweater,5,"Clothing, Shoes & Jewelry > Men > Clothing > Sweaters > Pullovers","[""Clothing, Shoes & Jewelry"", ""Men"", ""Clothing"", ""Sweaters"", ""Pullovers""]"
34333,B08ZJZM5Z1,The Misfits Earth a.d. Adult tee Black,7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Shirts > T-Shirts","[""Clothing, Shoes & Jewelry"", ""Novelty & More"", ""Clothing"", ""Novelty"", ""Men"", ""Shirts"", ""T-Shirts""]"
34334,B01LAHSR10,PattyBoutik Women Long Sleeve V Neck Lace Up Blouse (Black Small),5,"Clothing, Shoes & Jewelry > Women > Clothing > Tops, Tees & Blouses > Blouses & Button-Down Shirts","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Blouses & Button-Down Shirts""]"
34335,B07RWHKF25,Metme Women's 1920s Vintage Flapper Fringe Beaded Great Gatsby Short Sleeve Dress,4,"Clothing, Shoes & Jewelry > Women > Clothing > Dresses","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Dresses""]"
34336,B06XJ4VYG3,QUEENIEKE Women's Sports Jacket Slim Fit Running Jacket Cottony-Soft Handfeel Size S Color Dark Navy,5,"Clothing, Shoes & Jewelry > Sport Specific Clothing > Running > Women > Jackets","[""Clothing, Shoes & Jewelry"", ""Sport Specific Clothing"", ""Running"", ""Women"", ""Jackets""]"
34337,B07BKV2CFD,"LSAME Women's Summer Round Neck Short Sleeve Crisscross Strappy Cold Shoulder T-Shirt Tops Blouses (Grey, Medium)",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Tops & Tees > T-Shirts","[""Clothing, Shoes & Jewelry"", ""Novelty & More"", ""Clothing"", ""Novelty"", ""Women"", ""Tops & Tees"", ""T-Shirts""]"
34338,B07PD2VK9W,iHeartRaves Women's Cutout Crop Tops - Stretchy Fitted Festival Rave Top Shirts,5,"Clothing, Shoes & Jewelry > Women > Clothing > Tops, Tees & Blouses > T-Shirts","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""T-Shirts""]"
34339,B09J78T9XV,Lux de Ville Lady Lux Wallet (Sonic Silver),5,"Clothing, Shoes & Jewelry > Women > Accessories > Wallets, Card Cases & Money Organizers > Wallets","[""Clothing, Shoes & Jewelry"", ""Women"", ""Accessories"", ""Wallets, Card Cases & Money Organizers"", ""Wallets""]"
34340,B01MY0JIJK,"adidas Men's Galaxy 3 m Running Shoe, Black/Black/Black, 11 Medium US",6,"Clothing, Shoes & Jewelry > Men > Shoes > Athletic > Running > Road Running","[""Clothing, Shoes & Jewelry"", ""Men"", ""Shoes"", ""Athletic"", ""Running"", ""Road Running""]"
34341,B01C6UWVHQ,City Chic Black Belted V-Neck Veronica Fit & Flare Dress - Size 22 / XL,5,"Clothing, Shoes & Jewelry > Women > Clothing > Dresses > Casual","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Dresses"", ""Casual""]"
34342,B0153R85FQ,Mavic Men's Crossride SL Elite Maxi Fit Mountain Bike Shoes,5,"Clothing, Shoes & Jewelry > Men > Shoes > Athletic > Cycling","[""Clothing, Shoes & Jewelry"", ""Men"", ""Shoes"", ""Athletic"", ""Cycling""]"
34343,B093BZGPH1,CCBSTS Womens Plus Size Open Front Lightweight Cardigan Long Sleeve Casual Draped Knit Sweater Cardigans,5,"Clothing, Shoes & Jewelry > Women > Clothing > Sweaters > Cardigans","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Sweaters"", ""Cardigans""]"
34344,B00FABWF1Q,Ollio Women's Ballet Shoe Studded Faux-Suede Flat,4,"Clothing, Shoes & Jewelry > Women > Shoes > Flats","[""Clothing, Shoes & Jewelry"", ""Women"", ""Shoes"", ""Flats""]"
34345,B00NBE8O9Q,Naturalizer Women's Capricorn Gladiator Sandal,5,"Clothing, Shoes & Jewelry > Women > Shoes > Sandals > Flats","[""Clothing, Shoes & Jewelry"", ""Women"", ""Shoes"", ""Sandals"", ""Flats""]"
34346,B00DVOC7P8,Big Chill Little Boys' Toggle Wool Jacket,5,"Clothing, Shoes & Jewelry > Boys > Clothing > Jackets & Coats > Dress Coats","[""Clothing, Shoes & Jewelry"", ""Boys"", ""Clothing"", ""Jackets & Coats"", ""Dress Coats""]"
34347,B08THB3STJ,WYSBAOSHU Boys Girls Shoes Kids Tennis Running Sneakers Lightweight Mesh Breathable Athletic Shoes,4,"Clothing, Shoes & Jewelry > Boys > Shoes > Sneakers","[""Clothing, Shoes & Jewelry"", ""Boys"", ""Shoes"", ""Sneakers""]"
34348,B00QSI59KE,Nike Roshe One Print (PS) Pink/Purple 749347-604,4,"Clothing, Shoes & Jewelry > Girls > Shoes > Sneakers","[""Clothing, Shoes & Jewelry"", ""Girls"", ""Shoes"", ""Sneakers""]"
34349,B00007FFM1,"PalmBeach Jewelry 6 TCW Princess-Cut CZ Double-Row Tennis Bracelet in Yellow Gold Tone 7 1/4""",5,"Clothing, Shoes & Jewelry > Women > Jewelry > Bracelets > Tennis","[""Clothing, Shoes & Jewelry"", ""Women"", ""Jewelry"", ""Bracelets"", ""Tennis""]"
