sample_id,scenario_type,turn,disclosed_constraint_count,override_applied,agent_query,latest_message,target_asin,evaluation_mode,latest_message_bm25_rank,stateful_bm25_rank,exact_phrase_rank,field_aware_bm25_rank,dense_rank,hybrid_rrf_rank
public_0152,buying,2,3,True,Watches Wrist Watches leather color: brown Gold-tone watch in stainless steel featuring black two-step dial with date window at 3 o'clock and croco-embossed leather band. Case diameter : 36 mm,"For that, what matters is: color: brown; Gold-tone watch in stainless steel featuring black two-step dial with date window at 3 o'clock and croco-embossed leather band. Case diameter : 36 mm.",B000EQU0NW,agent_realistic,3,10,2,1,17,1
public_0152,buying,3,4,True,Watches Wrist Watches leather color: brown Gold-tone watch in stainless steel featuring black two-step dial with date window at 3 o'clock and croco-embossed leather band. Case diameter : 36 mm Japanese quartz movement with analog display,"For that, what matters is: Japanese quartz movement with analog display.",B000EQU0NW,agent_realistic,272,32,1,1,6,1
public_0152,buying,4,4,True,Watches Wrist Watches leather color: brown Gold-tone watch in stainless steel featuring black two-step dial with date window at 3 o'clock and croco-embossed leather band. Case diameter : 36 mm Japanese quartz movement with analog display,I don't have an additional preference for other.,B000EQU0NW,agent_realistic,10122,32,1,1,6,1
public_0152,buying,5,4,True,Watches Wrist Watches leather color: brown Gold-tone watch in stainless steel featuring black two-step dial with date window at 3 o'clock and croco-embossed leather band. Case diameter : 36 mm Japanese quartz movement with analog display,I don't have an additional preference for other.,B000EQU0NW,agent_realistic,10122,32,1,1,6,1
public_0152,buying,6,4,True,Watches Wrist Watches leather color: brown Gold-tone watch in stainless steel featuring black two-step dial with date window at 3 o'clock and croco-embossed leather band. Case diameter : 36 mm Japanese quartz movement with analog display,I don't have an additional preference for other.,B000EQU0NW,agent_realistic,10122,32,1,1,6,1
public_0152,buying,7,4,True,Watches Wrist Watches leather color: brown Gold-tone watch in stainless steel featuring black two-step dial with date window at 3 o'clock and croco-embossed leather band. Case diameter : 36 mm Japanese quartz movement with analog display,I don't have an additional preference for other.,B000EQU0NW,agent_realistic,10122,32,1,1,6,1
public_0152,buying,8,4,True,Watches Wrist Watches leather color: brown Gold-tone watch in stainless steel featuring black two-step dial with date window at 3 o'clock and croco-embossed leather band. Case diameter : 36 mm Japanese quartz movement with analog display,I don't have an additional preference for other.,B000EQU0NW,agent_realistic,10122,32,1,1,6,1
public_0152,buying,9,4,True,Watches Wrist Watches leather color: brown Gold-tone watch in stainless steel featuring black two-step dial with date window at 3 o'clock and croco-embossed leather band. Case diameter : 36 mm Japanese quartz movement with analog display,I don't have an additional preference for other.,B000EQU0NW,agent_realistic,10122,32,1,1,6,1
public_0152,buying,10,4,True,Watches Wrist Watches leather color: brown Gold-tone watch in stainless steel featuring black two-step dial with date window at 3 o'clock and croco-embossed leather band. Case diameter : 36 mm Japanese quartz movement with analog display,I don't have an additional preference for other.,B000EQU0NW,agent_realistic,10122,32,1,1,6,1
public_0153,browsing,1,0,True,Boots Ankle & Bootie,"I'm looking for Boots Ankle & Bootie, but I'm still exploring.",B07BMJ77FR,agent_realistic,87,100,43,112,188,143
public_0153,browsing,2,2,True,Boots Ankle & Bootie leather PU Leather,"For that, what matters is: leather; PU Leather.",B07BMJ77FR,agent_realistic,239,2,2,77,233,105
public_0153,browsing,3,4,True,Boots Ankle & Bootie leather PU Leather Rubber sole Shaft measures approximately Ankle from arch,"For that, what matters is: Rubber sole; Shaft measures approximately Ankle from arch.",B07BMJ77FR,agent_realistic,94,5,1,58,321,112
public_0153,browsing,4,4,True,Boots Ankle & Bootie leather PU Leather Rubber sole Shaft measures approximately Ankle from arch,I don't have an additional preference for other.,B07BMJ77FR,agent_realistic,30179,5,1,58,321,112
public_0153,browsing,5,4,True,Boots Ankle & Bootie leather PU Leather Rubber sole Shaft measures approximately Ankle from arch,I don't have an additional preference for other.,B07BMJ77FR,agent_realistic,30179,5,1,58,321,112
public_0153,browsing,6,4,True,Boots Ankle & Bootie leather PU Leather Rubber sole Shaft measures approximately Ankle from arch,I don't have an additional preference for other.,B07BMJ77FR,agent_realistic,30179,5,1,58,321,112
public_0153,browsing,7,4,True,Boots Ankle & Bootie leather PU Leather Rubber sole Shaft measures approximately Ankle from arch,I don't have an additional preference for other.,B07BMJ77FR,agent_realistic,30179,5,1,58,321,112
public_0153,browsing,8,4,True,Boots Ankle & Bootie leather PU Leather Rubber sole Shaft measures approximately Ankle from arch,I don't have an additional preference for other.,B07BMJ77FR,agent_realistic,30179,5,1,58,321,112
public_0153,browsing,9,4,True,Boots Ankle & Bootie leather PU Leather Rubber sole Shaft measures approximately Ankle from arch,I don't have an additional preference for other.,B07BMJ77FR,agent_realistic,30179,5,1,58,321,112
public_0153,browsing,10,4,True,Boots Ankle & Bootie leather PU Leather Rubber sole Shaft measures approximately Ankle from arch,I don't have an additional preference for other.,B07BMJ77FR,agent_realistic,30179,5,1,58,321,112
public_0154,buying,1,1,True,Bras Everyday Bras cotton,I'm looking for Bras Everyday Bras. A key requirement is: cotton.,B00CYNKSTE,agent_realistic,26,11,27,241,249,227
public_0154,buying,2,3,True,Bras Everyday Bras cotton color: white Hand Wash Only,"For that, what matters is: color: white; Hand Wash Only.",B00CYNKSTE,agent_realistic,408,2,13,153,18,25
public_0154,buying,3,4,True,Bras Everyday Bras cotton color: white Hand Wash Only Item model number: 5006715,"For that, what matters is: Item model number: 5006715.",B00CYNKSTE,agent_realistic,2,1,1,25,1,1
public_0154,buying,4,4,True,Bras Everyday Bras cotton color: white Hand Wash Only Item model number: 5006715,I don't have an additional preference for other.,B00CYNKSTE,agent_realistic,27161,1,1,25,1,1
public_0154,buying,5,4,True,Bras Everyday Bras cotton color: white Hand Wash Only Item model number: 5006715,I don't have an additional preference for other.,B00CYNKSTE,agent_realistic,27161,1,1,25,1,1
public_0154,buying,6,4,True,Bras Everyday Bras cotton color: white Hand Wash Only Item model number: 5006715,I don't have an additional preference for other.,B00CYNKSTE,agent_realistic,27161,1,1,25,1,1
public_0154,buying,7,4,True,Bras Everyday Bras cotton color: white Hand Wash Only Item model number: 5006715,I don't have an additional preference for other.,B00CYNKSTE,agent_realistic,27161,1,1,25,1,1
public_0154,buying,8,4,True,Bras Everyday Bras cotton color: white Hand Wash Only Item model number: 5006715,I don't have an additional preference for other.,B00CYNKSTE,agent_realistic,27161,1,1,25,1,1
public_0154,buying,9,4,True,Bras Everyday Bras cotton color: white Hand Wash Only Item model number: 5006715,I don't have an additional preference for other.,B00CYNKSTE,agent_realistic,27161,1,1,25,1,1
public_0154,buying,10,4,True,Bras Everyday Bras cotton color: white Hand Wash Only Item model number: 5006715,I don't have an additional preference for other.,B00CYNKSTE,agent_realistic,27161,1,1,25,1,1
public_0155,buying,1,1,True,Hats & Caps Sun Hats polyester,I'm looking for Hats & Caps Sun Hats. A key requirement is: polyester.,B0C4VLWWYY,agent_realistic,29,21,4,48,10,14
public_0155,buying,2,3,True,Hats & Caps Sun Hats polyester 100% Polyester Imported,"For that, what matters is: 100% Polyester; Imported.",B0C4VLWWYY,agent_realistic,6232,8,2,45,5,5
public_0155,buying,3,4,True,Hats & Caps Sun Hats polyester 100% Polyester Imported Drawstring closure,"For that, what matters is: Drawstring closure.",B0C4VLWWYY,agent_realistic,2651,4,1,39,1,5
public_0155,buying,4,4,True,Hats & Caps Sun Hats polyester 100% Polyester Imported Drawstring closure,I don't have an additional preference for other.,B0C4VLWWYY,agent_realistic,20982,4,1,39,1,5
public_0155,buying,5,4,True,Hats & Caps Sun Hats polyester 100% Polyester Imported Drawstring closure,I don't have an additional preference for other.,B0C4VLWWYY,agent_realistic,20982,4,1,39,1,5
public_0155,buying,6,4,True,Hats & Caps Sun Hats polyester 100% Polyester Imported Drawstring closure,I don't have an additional preference for other.,B0C4VLWWYY,agent_realistic,20982,4,1,39,1,5
public_0155,buying,7,4,True,Hats & Caps Sun Hats polyester 100% Polyester Imported Drawstring closure,I don't have an additional preference for other.,B0C4VLWWYY,agent_realistic,20982,4,1,39,1,5
public_0155,buying,8,4,True,Hats & Caps Sun Hats polyester 100% Polyester Imported Drawstring closure,I don't have an additional preference for other.,B0C4VLWWYY,agent_realistic,20982,4,1,39,1,5
public_0155,buying,9,4,True,Hats & Caps Sun Hats polyester 100% Polyester Imported Drawstring closure,I don't have an additional preference for other.,B0C4VLWWYY,agent_realistic,20982,4,1,39,1,5
public_0155,buying,10,4,True,Hats & Caps Sun Hats polyester 100% Polyester Imported Drawstring closure,I don't have an additional preference for other.,B0C4VLWWYY,agent_realistic,20982,4,1,39,1,5
public_0156,buying,1,1,True,Gym Bags Drawstring Bags Easy cinch opening with durable cording,I'm looking for Gym Bags Drawstring Bags. A key requirement is: Easy cinch opening with durable cording.,B0C3KZXV4B,agent_realistic,1,1,1,2,68,18
public_0156,buying,2,3,True,Gym Bags Drawstring Bags Easy cinch opening with durable cording color: grey Zippered valuables pocket to hold your phone and small stuff,"For that, what matters is: color: grey; Zippered valuables pocket to hold your phone and small stuff.",B0C3KZXV4B,agent_realistic,2,1,1,1,25,7
public_0156,buying,3,4,True,Gym Bags Drawstring Bags Easy cinch opening with durable cording color: grey Zippered valuables pocket to hold your phone and small stuff Bold 3-stripe brand read,"For that, what matters is: Bold 3-stripe brand read.",B0C3KZXV4B,agent_realistic,1,1,1,1,16,5
public_0156,buying,4,4,True,Gym Bags Drawstring Bags Easy cinch opening with durable cording color: grey Zippered valuables pocket to hold your phone and small stuff Bold 3-stripe brand read,I don't have an additional preference for other.,B0C3KZXV4B,agent_realistic,21228,1,1,1,16,5
public_0156,buying,5,4,True,Gym Bags Drawstring Bags Easy cinch opening with durable cording color: grey Zippered valuables pocket to hold your phone and small stuff Bold 3-stripe brand read,I don't have an additional preference for other.,B0C3KZXV4B,agent_realistic,21228,1,1,1,16,5
public_0156,buying,6,4,True,Gym Bags Drawstring Bags Easy cinch opening with durable cording color: grey Zippered valuables pocket to hold your phone and small stuff Bold 3-stripe brand read,I don't have an additional preference for other.,B0C3KZXV4B,agent_realistic,21228,1,1,1,16,5
public_0156,buying,7,4,True,Gym Bags Drawstring Bags Easy cinch opening with durable cording color: grey Zippered valuables pocket to hold your phone and small stuff Bold 3-stripe brand read,I don't have an additional preference for other.,B0C3KZXV4B,agent_realistic,21228,1,1,1,16,5
public_0156,buying,8,4,True,Gym Bags Drawstring Bags Easy cinch opening with durable cording color: grey Zippered valuables pocket to hold your phone and small stuff Bold 3-stripe brand read,I don't have an additional preference for other.,B0C3KZXV4B,agent_realistic,21228,1,1,1,16,5
public_0156,buying,9,4,True,Gym Bags Drawstring Bags Easy cinch opening with durable cording color: grey Zippered valuables pocket to hold your phone and small stuff Bold 3-stripe brand read,I don't have an additional preference for other.,B0C3KZXV4B,agent_realistic,21228,1,1,1,16,5
public_0156,buying,10,4,True,Gym Bags Drawstring Bags Easy cinch opening with durable cording color: grey Zippered valuables pocket to hold your phone and small stuff Bold 3-stripe brand read,I don't have an additional preference for other.,B0C3KZXV4B,agent_realistic,21228,1,1,1,16,5
public_0157,buying,1,1,True,Outdoor & Work Snow & Cold Weather nylon,I'm looking for Outdoor & Work Snow & Cold Weather. A key requirement is: nylon.,B00BCHDM14,agent_realistic,58,48,4,25,289,56
public_0157,buying,2,3,True,Outdoor & Work Snow & Cold Weather nylon Nylon Rubber sole,"For that, what matters is: Nylon; Rubber sole.",B00BCHDM14,agent_realistic,212,50,6,26,201,61
public_0157,buying,3,4,True,"Outdoor & Work Snow & Cold Weather nylon Nylon Rubber sole Seam-sealed waterproof snow boot featuring plush faux-fur collar, quick bungee lacing, and grippy PEAK snow and ice traction sole","For that, what matters is: Seam-sealed waterproof snow boot featuring plush faux-fur collar, quick bungee lacing, and grippy PEAK snow and ice traction sole.",B00BCHDM14,agent_realistic,1,1,1,1,35,6
public_0157,buying,4,4,True,"Outdoor & Work Snow & Cold Weather nylon Nylon Rubber sole Seam-sealed waterproof snow boot featuring plush faux-fur collar, quick bungee lacing, and grippy PEAK snow and ice traction sole",I don't have an additional preference for other.,B00BCHDM14,agent_realistic,3809,1,1,1,35,6
public_0157,buying,5,4,True,"Outdoor & Work Snow & Cold Weather nylon Nylon Rubber sole Seam-sealed waterproof snow boot featuring plush faux-fur collar, quick bungee lacing, and grippy PEAK snow and ice traction sole",I don't have an additional preference for other.,B00BCHDM14,agent_realistic,3809,1,1,1,35,6
public_0157,buying,6,4,True,"Outdoor & Work Snow & Cold Weather nylon Nylon Rubber sole Seam-sealed waterproof snow boot featuring plush faux-fur collar, quick bungee lacing, and grippy PEAK snow and ice traction sole",I don't have an additional preference for other.,B00BCHDM14,agent_realistic,3809,1,1,1,35,6
public_0157,buying,7,4,True,"Outdoor & Work Snow & Cold Weather nylon Nylon Rubber sole Seam-sealed waterproof snow boot featuring plush faux-fur collar, quick bungee lacing, and grippy PEAK snow and ice traction sole",I don't have an additional preference for other.,B00BCHDM14,agent_realistic,3809,1,1,1,35,6
public_0157,buying,8,4,True,"Outdoor & Work Snow & Cold Weather nylon Nylon Rubber sole Seam-sealed waterproof snow boot featuring plush faux-fur collar, quick bungee lacing, and grippy PEAK snow and ice traction sole",I don't have an additional preference for other.,B00BCHDM14,agent_realistic,3809,1,1,1,35,6
public_0157,buying,9,4,True,"Outdoor & Work Snow & Cold Weather nylon Nylon Rubber sole Seam-sealed waterproof snow boot featuring plush faux-fur collar, quick bungee lacing, and grippy PEAK snow and ice traction sole",I don't have an additional preference for other.,B00BCHDM14,agent_realistic,3809,1,1,1,35,6
public_0157,buying,10,4,True,"Outdoor & Work Snow & Cold Weather nylon Nylon Rubber sole Seam-sealed waterproof snow boot featuring plush faux-fur collar, quick bungee lacing, and grippy PEAK snow and ice traction sole",I don't have an additional preference for other.,B00BCHDM14,agent_realistic,3809,1,1,1,35,6
