path,depth,parent_path,category,product_count,terminal_product_count
"Clothing, Shoes & Jewelry > Women > Shoes > Athletic > Running > Road Running",6,"Clothing, Shoes & Jewelry > Women > Shoes > Athletic > Running",Road Running,251,251
"Clothing, Shoes & Jewelry > Women > Shoes > Athletic > Running > Track & Field & Cross Country",6,"Clothing, Shoes & Jewelry > Women > Shoes > Athletic > Running",Track & Field & Cross Country,2,2
"Clothing, Shoes & Jewelry > Women > Shoes > Athletic > Running > Trail Running",6,"Clothing, Shoes & Jewelry > Women > Shoes > Athletic > Running",Trail Running,47,47
"Clothing, Shoes & Jewelry > Women > Shoes > Athletic > Team Sports > Basketball",6,"Clothing, Shoes & Jewelry > Women > Shoes > Athletic > Team Sports",Basketball,5,5
"Clothing, Shoes & Jewelry > Women > Shoes > Athletic > Team Sports > Field Hockey & Lacrosse",6,"Clothing, Shoes & Jewelry > Women > Shoes > Athletic > Team Sports",Field Hockey & Lacrosse,1,1
"Clothing, Shoes & Jewelry > Women > Shoes > Athletic > Team Sports > Soccer",6,"Clothing, Shoes & Jewelry > Women > Shoes > Athletic > Team Sports",Soccer,3,3
"Clothing, Shoes & Jewelry > Women > Shoes > Athletic > Team Sports > Softball & Baseball",6,"Clothing, Shoes & Jewelry > Women > Shoes > Athletic > Team Sports",Softball & Baseball,4,4
"Clothing, Shoes & Jewelry > Women > Shoes > Athletic > Team Sports > Volleyball",6,"Clothing, Shoes & Jewelry > Women > Shoes > Athletic > Team Sports",Volleyball,5,5
"Clothing, Shoes & Jewelry > Women > Shoes > Outdoor > Hiking & Trekking > Backpacking Boots",6,"Clothing, Shoes & Jewelry > Women > Shoes > Outdoor > Hiking & Trekking",Backpacking Boots,1,1
"Clothing, Shoes & Jewelry > Women > Shoes > Outdoor > Hiking & Trekking > Hiking Boots",6,"Clothing, Shoes & Jewelry > Women > Shoes > Outdoor > Hiking & Trekking",Hiking Boots,36,36
"Clothing, Shoes & Jewelry > Women > Shoes > Outdoor > Hiking & Trekking > Hiking Shoes",6,"Clothing, Shoes & Jewelry > Women > Shoes > Outdoor > Hiking & Trekking",Hiking Shoes,50,50
"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety > Clothing > Food Service > Chef Jackets",6,"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety > Clothing > Food Service",Chef Jackets,4,4
"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety > Clothing > Food Service > Chef Pants",6,"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety > Clothing > Food Service",Chef Pants,1,1
"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety > Clothing > Medical > Lab Coats",6,"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety > Clothing > Medical",Lab Coats,3,3
"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety > Clothing > Medical > Scrub Bottoms",6,"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety > Clothing > Medical",Scrub Bottoms,22,22
"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety > Clothing > Medical > Scrub Jackets",6,"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety > Clothing > Medical",Scrub Jackets,13,13
"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety > Clothing > Medical > Scrub Sets",6,"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety > Clothing > Medical",Scrub Sets,22,22
"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety > Clothing > Medical > Scrub Tops",6,"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety > Clothing > Medical",Scrub Tops,51,51
"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety > Clothing > Work & Utility > Outerwear",6,"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety > Clothing > Work & Utility",Outerwear,6,6
"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety > Clothing > Work & Utility > Overalls & Coveralls",6,"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety > Clothing > Work & Utility",Overalls & Coveralls,3,3
"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety > Clothing > Work & Utility > Pants",6,"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety > Clothing > Work & Utility",Pants,5,5
"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety > Clothing > Work & Utility > Tops",6,"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety > Clothing > Work & Utility",Tops,4,4
"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety > Shoes > Work & Utility > Boots",6,"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety > Shoes > Work & Utility",Boots,1,1
"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety > Shoes > Work & Utility > Shoes",6,"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety > Shoes > Work & Utility",Shoes,30,30
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing > Swim > Swimwear Sets > Cover-Up Sets",7,"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing > Swim > Swimwear Sets",Cover-Up Sets,1,1
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing > Swim > Swimwear Sets > Rash Guard Sets",7,"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing > Swim > Swimwear Sets",Rash Guard Sets,1,1
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing > Swim > Trunks & Shorts > Trunks",7,"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing > Swim > Trunks & Shorts",Trunks,2,2
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing > Swim > Swimwear Sets > Cover-Up Sets",7,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing > Swim > Swimwear Sets",Cover-Up Sets,2,2
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing > Swim > Swimwear Sets > Rash Guard Sets",7,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing > Swim > Swimwear Sets",Rash Guard Sets,4,4
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing > Swim > Two-Pieces > Bikinis",7,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing > Swim > Two-Pieces",Bikinis,7,7
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing > Swim > Two-Pieces > Tankinis",7,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing > Swim > Two-Pieces",Tankinis,2,2
"Clothing, Shoes & Jewelry > Girls > Clothing > Swim > Two-Pieces > Bikinis > Bottoms",7,"Clothing, Shoes & Jewelry > Girls > Clothing > Swim > Two-Pieces > Bikinis",Bottoms,1,1
"Clothing, Shoes & Jewelry > Girls > Clothing > Swim > Two-Pieces > Bikinis > Sets",7,"Clothing, Shoes & Jewelry > Girls > Clothing > Swim > Two-Pieces > Bikinis",Sets,13,13
"Clothing, Shoes & Jewelry > Girls > Clothing > Swim > Two-Pieces > Tankinis > Tankini Sets",7,"Clothing, Shoes & Jewelry > Girls > Clothing > Swim > Two-Pieces > Tankinis",Tankini Sets,4,4
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Boys > Accessories > Belts",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Boys > Accessories",Belts,1,1
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Boys > Accessories > Gloves & Mittens",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Boys > Accessories",Gloves & Mittens,1,1
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Boys > Accessories > Hats & Caps",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Boys > Accessories",Hats & Caps,4,0
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Boys > Accessories > Keychains",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Boys > Accessories",Keychains,1,1
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Boys > Accessories > Wallets",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Boys > Accessories",Wallets,1,1
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Boys > Sleepwear & Robes > One-Piece Pajamas",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Boys > Sleepwear & Robes",One-Piece Pajamas,1,1
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Boys > Sleepwear & Robes > Pajama Sets",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Boys > Sleepwear & Robes",Pajama Sets,2,2
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Boys > Tops & Tees > T-Shirts",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Boys > Tops & Tees",T-Shirts,42,42
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Boys > Tops & Tees > Tanks Tops",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Boys > Tops & Tees",Tanks Tops,1,1
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Girls > Accessories > Hats & Caps",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Girls > Accessories",Hats & Caps,2,0
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Girls > Accessories > Keychains",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Girls > Accessories",Keychains,6,6
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Girls > Accessories > Wallets",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Girls > Accessories",Wallets,4,4
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Girls > Sleep & Lounge > One-Piece Pajamas",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Girls > Sleep & Lounge",One-Piece Pajamas,2,2
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Girls > Socks & Tights > Socks",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Girls > Socks & Tights",Socks,2,2
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Girls > Tops & Tees > T-Shirts",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Girls > Tops & Tees",T-Shirts,29,29
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Accessories > Applique Patches",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Accessories",Applique Patches,16,16
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Accessories > Bandanas",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Accessories",Bandanas,16,16
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Accessories > Belt Buckles",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Accessories",Belt Buckles,16,16
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Accessories > Belts",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Accessories",Belts,9,9
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Accessories > Bow Ties",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Accessories",Bow Ties,1,1
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Accessories > Buttons & Pins",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Accessories",Buttons & Pins,37,37
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Accessories > Gloves & Mittens",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Accessories",Gloves & Mittens,2,0
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Accessories > Hats & Caps",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Accessories",Hats & Caps,48,0
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Accessories > Keychains",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Accessories",Keychains,25,25
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Accessories > Neckties",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Accessories",Neckties,13,13
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Accessories > Scarves",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Accessories",Scarves,3,3
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Accessories > Wallets",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Accessories",Wallets,9,9
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Shirts > Button-Down Shirts",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Shirts",Button-Down Shirts,5,5
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Shirts > Polos",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Shirts",Polos,6,6
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Shirts > T-Shirts",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Shirts",T-Shirts,1040,1040
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Shirts > Tanks Tops",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Shirts",Tanks Tops,42,42
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Sleep & Lounge > Bottoms",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Sleep & Lounge",Bottoms,2,2
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Sleep & Lounge > One-Piece Pajamas",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Sleep & Lounge",One-Piece Pajamas,2,2
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Sleep & Lounge > Sets",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Sleep & Lounge",Sets,2,2
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Underwear > Boxer Briefs",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Underwear",Boxer Briefs,7,7
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Underwear > Boxers",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Underwear",Boxers,2,2
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Underwear > Briefs",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Men > Underwear",Briefs,1,1
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Accessories > Bandanas",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Accessories",Bandanas,17,17
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Accessories > Belt Buckles",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Accessories",Belt Buckles,2,2
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Accessories > Buttons & Pins",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Accessories",Buttons & Pins,29,29
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Accessories > Gloves & Mittens",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Accessories",Gloves & Mittens,13,0
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Accessories > Hats & Caps",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Accessories",Hats & Caps,31,0
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Accessories > Keychains",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Accessories",Keychains,48,48
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Accessories > Scarves",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Accessories",Scarves,4,4
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Accessories > Sunglasses & Eyewear",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Accessories",Sunglasses & Eyewear,4,4
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Accessories > Wallets",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Accessories",Wallets,6,6
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Sleep & Lounge > Bottoms",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Sleep & Lounge",Bottoms,1,1
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Sleep & Lounge > Nightgowns & Sleepshirts",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Sleep & Lounge",Nightgowns & Sleepshirts,3,3
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Sleep & Lounge > One-Piece Pajamas",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Sleep & Lounge",One-Piece Pajamas,24,24
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Sleep & Lounge > Sets",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Sleep & Lounge",Sets,10,10
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Socks & Hosiery > Socks",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Socks & Hosiery",Socks,51,51
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Tops & Tees > Blouses & Button-Down Shirts",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Tops & Tees",Blouses & Button-Down Shirts,8,8
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Tops & Tees > Polos",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Tops & Tees",Polos,1,1
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Tops & Tees > T-Shirts",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Tops & Tees",T-Shirts,574,574
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Tops & Tees > Tanks & Camis",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Tops & Tees",Tanks & Camis,103,103
"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Underwear > Panties",7,"Clothing, Shoes & Jewelry > Novelty & More > Clothing > Novelty > Women > Underwear",Panties,1,0
"Clothing, Shoes & Jewelry > Women > Clothing > Lingerie, Sleep & Lounge > Lingerie > Accessories > Bra Extenders",7,"Clothing, Shoes & Jewelry > Women > Clothing > Lingerie, Sleep & Lounge > Lingerie > Accessories",Bra Extenders,5,5
"Clothing, Shoes & Jewelry > Women > Clothing > Lingerie, Sleep & Lounge > Lingerie > Accessories > Breast Petals",7,"Clothing, Shoes & Jewelry > Women > Clothing > Lingerie, Sleep & Lounge > Lingerie > Accessories",Breast Petals,5,5
"Clothing, Shoes & Jewelry > Women > Clothing > Lingerie, Sleep & Lounge > Lingerie > Accessories > Pads & Enhancers",7,"Clothing, Shoes & Jewelry > Women > Clothing > Lingerie, Sleep & Lounge > Lingerie > Accessories",Pads & Enhancers,9,9
"Clothing, Shoes & Jewelry > Women > Clothing > Lingerie, Sleep & Lounge > Lingerie > Accessories > Straps",7,"Clothing, Shoes & Jewelry > Women > Clothing > Lingerie, Sleep & Lounge > Lingerie > Accessories",Straps,2,2
